10.1016/S0020-1693(00)84193-6	Istituto di Chimica Generale ed Inorganica della Facoltà di Farmacia, Università di Firenze, and Laboratorio per lo Studio dei Composti di Coordinazione del CNR, Florence, Italy	[{"start": 60, "end": 68, "valid": false, "qid": "Q18498018"}, {"start": 70, "end": 91, "valid": true, "qid": "Q820887"}, {"start": 93, "end": 96, "valid": false, "qid": "Q5456"}, {"start": 93, "end": 96, "valid": false, "qid": "Q11184652"}, {"start": 93, "end": 96, "valid": false, "qid": "Q4754160"}, {"start": 93, "end": 96, "valid": false, "qid": "Q570479"}, {"start": 93, "end": 96, "valid": false, "qid": "Q20982187"}, {"start": 109, "end": 112, "valid": false, "qid": "Q42996"}, {"start": 109, "end": 112, "valid": false, "qid": "Q426000"}, {"start": 109, "end": 112, "valid": false, "qid": "Q2733751"}, {"start": 109, "end": 112, "valid": false, "qid": "Q4806842"}, {"start": 109, "end": 112, "valid": false, "qid": "Q2709976"}, {"start": 109, "end": 112, "valid": false, "qid": "Q12504026"}, {"start": 109, "end": 112, "valid": false, "qid": "Q31713918"}, {"start": 109, "end": 112, "valid": false, "qid": "Q16898225"}, {"start": 116, "end": 122, "valid": false, "qid": "Q3706724"}, {"start": 116, "end": 122, "valid": false, "qid": "Q10246023"}, {"start": 116, "end": 122, "valid": false, "qid": "Q23013754"}, {"start": 116, "end": 122, "valid": false, "qid": "Q25171656"}, {"start": 116, "end": 122, "valid": false, "qid": "Q41450022"}, {"start": 116, "end": 122, "valid": false, "qid": "Q37927797"}, {"start": 116, "end": 122, "valid": false, "qid": "Q19874849"}, {"start": 123, "end": 126, "valid": false, "qid": "Q1653962"}, {"start": 123, "end": 126, "valid": false, "qid": "Q2222698"}, {"start": 123, "end": 126, "valid": false, "qid": "Q326345"}, {"start": 123, "end": 126, "valid": false, "qid": "Q26163250"}, {"start": 153, "end": 156, "valid": false, "qid": "Q1393"}, {"start": 153, "end": 156, "valid": false, "qid": "Q104571"}, {"start": 153, "end": 156, "valid": false, "qid": "Q67032"}, {"start": 153, "end": 156, "valid": false, "qid": "Q30873"}, {"start": 153, "end": 156, "valid": false, "qid": "Q821275"}, {"start": 153, "end": 156, "valid": false, "qid": "Q21779986"}, {"start": 153, "end": 156, "valid": false, "qid": "Q7972238"}, {"start": 153, "end": 156, "valid": false, "qid": "Q22089769"}, {"start": 153, "end": 156, "valid": false, "qid": "Q22089774"}, {"start": 153, "end": 156, "valid": false, "qid": "Q31217273"}, {"start": 157, "end": 160, "valid": false, "qid": "Q2529439"}, {"start": 157, "end": 160, "valid": false, "qid": "Q1073489"}, {"start": 157, "end": 160, "valid": false, "qid": "Q624798"}, {"start": 157, "end": 160, "valid": false, "qid": "Q36056732"}, {"start": 157, "end": 160, "valid": false, "qid": "Q5146784"}, {"start": 157, "end": 160, "valid": false, "qid": "Q3849462"}, {"start": 157, "end": 160, "valid": false, "qid": "Q1072025"}, {"start": 157, "end": 160, "valid": false, "qid": "Q12692188"}, {"start": 162, "end": 177, "valid": true, "qid": "Q2044"}]
10.1007/978-3-642-36051-0_14	Athens, Greece	[{"start": 0, "end": 6, "valid": true, "qid": "Q1524"}, {"start": 0, "end": 6, "valid": false, "qid": "Q844930"}, {"start": 0, "end": 6, "valid": false, "qid": "Q203263"}, {"start": 0, "end": 6, "valid": false, "qid": "Q79439"}, {"start": 0, "end": 6, "valid": false, "qid": "Q755420"}, {"start": 0, "end": 6, "valid": false, "qid": "Q3344103"}, {"start": 0, "end": 6, "valid": false, "qid": "Q755427"}, {"start": 0, "end": 6, "valid": false, "qid": "Q3477164"}, {"start": 0, "end": 6, "valid": false, "qid": "Q755425"}, {"start": 0, "end": 6, "valid": false, "qid": "Q3292481"}, {"start": 8, "end": 14, "valid": true, "qid": "Q41"}, {"start": 8, "end": 14, "valid": false, "qid": "Q2610369"}, {"start": 8, "end": 14, "valid": false, "qid": "Q17077105"}, {"start": 8, "end": 14, "valid": false, "qid": "Q5601590"}]
10.1039/b502125a	Laser Center, Academic Medical Center, University of Amsterdam, 1105, Meibergdreef 9, AZ Amsterdam, the Netherlands	[{"start": 0, "end": 5, "valid": false, "qid": "Q610893"}, {"start": 0, "end": 5, "valid": false, "qid": "Q3218273"}, {"start": 0, "end": 5, "valid": false, "qid": "Q14943275"}, {"start": 0, "end": 5, "valid": false, "qid": "Q30141893"}, {"start": 6, "end": 12, "valid": false, "qid": "Q1715951"}, {"start": 6, "end": 12, "valid": false, "qid": "Q1776567"}, {"start": 6, "end": 12, "valid": false, "qid": "Q1614034"}, {"start": 6, "end": 12, "valid": false, "qid": "Q681708"}, {"start": 6, "end": 12, "valid": false, "qid": "Q2613155"}, {"start": 6, "end": 12, "valid": false, "qid": "Q2087867"}, {"start": 6, "end": 12, "valid": false, "qid": "Q5059247"}, {"start": 6, "end": 12, "valid": false, "qid": "Q2276181"}, {"start": 6, "end": 12, "valid": false, "qid": "Q2000244"}, {"start": 6, "end": 12, "valid": false, "qid": "Q80092"}, {"start": 14, "end": 37, "valid": true, "qid": "Q2487297"}, {"start": 39, "end": 62, "valid": true, "qid": "Q214341"}, {"start": 86, "end": 88, "valid": false, "qid": "Q227"}, {"start": 86, "end": 88, "valid": false, "qid": "Q503419"}, {"start": 86, "end": 88, "valid": false, "qid": "Q816"}, {"start": 86, "end": 88, "valid": false, "qid": "Q939757"}, {"start": 86, "end": 88, "valid": false, "qid": "Q191264"}, {"start": 86, "end": 88, "valid": false, "qid": "Q534492"}, {"start": 86, "end": 88, "valid": false, "qid": "Q300302"}, {"start": 86, "end": 88, "valid": false, "qid": "Q1050312"}, {"start": 89, "end": 98, "valid": true, "qid": "Q727"}, {"start": 89, "end": 98, "valid": false, "qid": "Q9899"}, {"start": 89, "end": 98, "valid": false, "qid": "Q194215"}, {"start": 89, "end": 98, "valid": false, "qid": "Q1363104"}, {"start": 89, "end": 98, "valid": false, "qid": "Q1378284"}, {"start": 89, "end": 98, "valid": false, "qid": "Q812892"}, {"start": 89, "end": 98, "valid": false, "qid": "Q478456"}, {"start": 89, "end": 98, "valid": false, "qid": "Q1380598"}, {"start": 89, "end": 98, "valid": false, "qid": "Q1428057"}, {"start": 89, "end": 98, "valid": false, "qid": "Q2038528"}, {"start": 100, "end": 115, "valid": true, "qid": "Q55"}, {"start": 100, "end": 115, "valid": false, "qid": "Q29999"}]
10.1016/0022-1694(92)90118-F	Institute of Hydrology, Wallingford, OX10 8BB, UK	[{"start": 0, "end": 9, "valid": false, "qid": "Q1082980"}, {"start": 0, "end": 9, "valid": false, "qid": "Q6039090"}, {"start": 0, "end": 9, "valid": false, "qid": "Q1192331"}, {"start": 0, "end": 9, "valid": false, "qid": "Q6039093"}, {"start": 0, "end": 9, "valid": false, "qid": "Q41557696"}, {"start": 0, "end": 9, "valid": false, "qid": "Q43384481"}, {"start": 24, "end": 35, "valid": true, "qid": "Q755745"}, {"start": 24, "end": 35, "valid": false, "qid": "Q988100"}, {"start": 24, "end": 35, "valid": false, "qid": "Q3447784"}, {"start": 24, "end": 35, "valid": false, "qid": "Q7963092"}, {"start": 24, "end": 35, "valid": false, "qid": "Q7963096"}, {"start": 24, "end": 35, "valid": false, "qid": "Q2341532"}, {"start": 24, "end": 35, "valid": false, "qid": "Q7963097"}, {"start": 24, "end": 35, "valid": false, "qid": "Q1949294"}, {"start": 24, "end": 35, "valid": false, "qid": "Q7963095"}, {"start": 24, "end": 35, "valid": false, "qid": "Q7963098"}, {"start": 47, "end": 49, "valid": true, "qid": "Q145"}, {"start": 47, "end": 49, "valid": false, "qid": "Q174193"}, {"start": 47, "end": 49, "valid": false, "qid": "Q161885"}, {"start": 47, "end": 49, "valid": false, "qid": "Q951305"}, {"start": 47, "end": 49, "valid": false, "qid": "Q4002997"}, {"start": 47, "end": 49, "valid": false, "qid": "Q1330725"}, {"start": 47, "end": 49, "valid": false, "qid": "Q4646758"}, {"start": 47, "end": 49, "valid": false, "qid": "Q871914"}, {"start": 47, "end": 49, "valid": false, "qid": "Q37960745"}]
10.1088/0256-307X/12/3/011	Southwestern Institute of Physics, Chengdu 610041	[{"start": 0, "end": 12, "valid": false, "qid": "Q1136259"}, {"start": 0, "end": 12, "valid": false, "qid": "Q1811567"}, {"start": 13, "end": 33, "valid": false, "qid": "Q513283"}, {"start": 13, "end": 33, "valid": false, "qid": "Q4201780"}, {"start": 13, "end": 33, "valid": false, "qid": "Q11713030"}, {"start": 13, "end": 33, "valid": false, "qid": "Q17115324"}, {"start": 13, "end": 33, "valid": false, "qid": "Q24935948"}, {"start": 35, "end": 42, "valid": true, "qid": "Q30002"}, {"start": 35, "end": 42, "valid": false, "qid": "Q986895"}, {"start": 35, "end": 42, "valid": false, "qid": "Q560441"}, {"start": 35, "end": 42, "valid": false, "qid": "Q2647611"}]
10.1007/BF01344273	Stazione Zoologica “Anton Dohrn”, Villa Comunale, I-80121, Napoli, Italy	[{"start": 0, "end": 31, "valid": true, "qid": "Q220221"}, {"start": 34, "end": 48, "valid": false, "qid": "Q839379"}, {"start": 34, "end": 48, "valid": false, "qid": "Q27998453"}, {"start": 34, "end": 48, "valid": false, "qid": "Q27998468"}, {"start": 34, "end": 48, "valid": false, "qid": "Q1415098"}, {"start": 34, "end": 48, "valid": false, "qid": "Q37310282"}, {"start": 34, "end": 48, "valid": false, "qid": "Q27998470"}, {"start": 50, "end": 51, "valid": false, "qid": "Q263294"}, {"start": 50, "end": 51, "valid": false, "qid": "Q326603"}, {"start": 50, "end": 51, "valid": false, "qid": "Q1473366"}, {"start": 50, "end": 51, "valid": false, "qid": "Q1943651"}, {"start": 50, "end": 51, "valid": false, "qid": "Q10299520"}, {"start": 50, "end": 51, "valid": false, "qid": "Q10300218"}, {"start": 50, "end": 51, "valid": false, "qid": "Q2906854"}, {"start": 50, "end": 51, "valid": false, "qid": "Q29000469"}, {"start": 50, "end": 51, "valid": false, "qid": "Q82575"}, {"start": 59, "end": 65, "valid": true, "qid": "Q2634"}, {"start": 59, "end": 65, "valid": false, "qid": "Q2641"}, {"start": 59, "end": 65, "valid": false, "qid": "Q15123"}, {"start": 59, "end": 65, "valid": false, "qid": "Q25338493"}, {"start": 59, "end": 65, "valid": false, "qid": "Q3709005"}, {"start": 59, "end": 65, "valid": false, "qid": "Q3870300"}, {"start": 67, "end": 72, "valid": true, "qid": "Q38"}, {"start": 67, "end": 72, "valid": false, "qid": "Q172579"}, {"start": 67, "end": 72, "valid": false, "qid": "Q223936"}, {"start": 67, "end": 72, "valid": false, "qid": "Q977238"}, {"start": 67, "end": 72, "valid": false, "qid": "Q6093620"}, {"start": 67, "end": 72, "valid": false, "qid": "Q3708720"}]
10.1007/978-1-4615-5159-1_5	SICAN GmbH, Hannover, Germany	[{"start": 0, "end": 5, "valid": false, "qid": "Q13189531"}, {"start": 12, "end": 20, "valid": true, "qid": "Q1715"}, {"start": 12, "end": 20, "valid": false, "qid": "Q164079"}, {"start": 12, "end": 20, "valid": false, "qid": "Q819125"}, {"start": 12, "end": 20, "valid": false, "qid": "Q5963"}, {"start": 12, "end": 20, "valid": false, "qid": "Q641116"}, {"start": 12, "end": 20, "valid": false, "qid": "Q450622"}, {"start": 12, "end": 20, "valid": false, "qid": "Q895926"}, {"start": 12, "end": 20, "valid": false, "qid": "Q32052205"}, {"start": 12, "end": 20, "valid": false, "qid": "Q1576644"}, {"start": 12, "end": 20, "valid": false, "qid": "Q1564348"}, {"start": 22, "end": 29, "valid": true, "qid": "Q183"}, {"start": 22, "end": 29, "valid": false, "qid": "Q7318"}, {"start": 22, "end": 29, "valid": false, "qid": "Q41304"}, {"start": 22, "end": 29, "valid": false, "qid": "Q1350565"}, {"start": 22, "end": 29, "valid": false, "qid": "Q2129498"}, {"start": 22, "end": 29, "valid": false, "qid": "Q1750800"}, {"start": 22, "end": 29, "valid": false, "qid": "Q15221573"}]
10.1136/bmj.c495	1New York	[{"start": 5, "end": 9, "valid": false, "qid": "Q42462"}, {"start": 5, "end": 9, "valid": false, "qid": "Q18458"}, {"start": 5, "end": 9, "valid": false, "qid": "Q20986421"}, {"start": 5, "end": 9, "valid": false, "qid": "Q390141"}, {"start": 5, "end": 9, "valid": false, "qid": "Q821105"}, {"start": 5, "end": 9, "valid": false, "qid": "Q163885"}, {"start": 5, "end": 9, "valid": false, "qid": "Q520484"}, {"start": 5, "end": 9, "valid": false, "qid": "Q2323126"}, {"start": 5, "end": 9, "valid": false, "qid": "Q994000"}, {"start": 5, "end": 9, "valid": false, "qid": "Q2076202"}]
10.1088/0022-3719/4/16/002	Univ. Rome, Italy	[{"start": 0, "end": 4, "valid": false, "qid": "Q81087"}, {"start": 6, "end": 10, "valid": true, "qid": "Q220"}, {"start": 6, "end": 10, "valid": false, "qid": "Q15119"}, {"start": 6, "end": 10, "valid": false, "qid": "Q18288160"}, {"start": 6, "end": 10, "valid": false, "qid": "Q1558632"}, {"start": 6, "end": 10, "valid": false, "qid": "Q6580"}, {"start": 6, "end": 10, "valid": false, "qid": "Q6586"}, {"start": 6, "end": 10, "valid": false, "qid": "Q2241721"}, {"start": 6, "end": 10, "valid": false, "qid": "Q3448522"}, {"start": 6, "end": 10, "valid": false, "qid": "Q1389377"}, {"start": 6, "end": 10, "valid": false, "qid": "Q18287233"}, {"start": 12, "end": 17, "valid": true, "qid": "Q38"}, {"start": 12, "end": 17, "valid": false, "qid": "Q172579"}, {"start": 12, "end": 17, "valid": false, "qid": "Q223936"}, {"start": 12, "end": 17, "valid": false, "qid": "Q977238"}, {"start": 12, "end": 17, "valid": false, "qid": "Q6093620"}, {"start": 12, "end": 17, "valid": false, "qid": "Q3708720"}]
10.1108/09534810210423107	Eric Sprott School of Business, Carleton University, Ottawa, Canada	[{"start": 0, "end": 4, "valid": false, "qid": "Q5385956"}, {"start": 0, "end": 4, "valid": false, "qid": "Q2915193"}, {"start": 0, "end": 4, "valid": false, "qid": "Q30295106"}, {"start": 0, "end": 4, "valid": false, "qid": "Q10758951"}, {"start": 5, "end": 30, "valid": true, "qid": "Q7581348"}, {"start": 32, "end": 51, "valid": true, "qid": "Q1041737"}, {"start": 53, "end": 59, "valid": true, "qid": "Q1930"}, {"start": 53, "end": 59, "valid": false, "qid": "Q576209"}, {"start": 53, "end": 59, "valid": false, "qid": "Q1913965"}, {"start": 53, "end": 59, "valid": false, "qid": "Q993732"}, {"start": 53, "end": 59, "valid": false, "qid": "Q11777991"}, {"start": 53, "end": 59, "valid": false, "qid": "Q3357754"}, {"start": 53, "end": 59, "valid": false, "qid": "Q7109125"}, {"start": 53, "end": 59, "valid": false, "qid": "Q1886387"}, {"start": 53, "end": 59, "valid": false, "qid": "Q3357753"}, {"start": 53, "end": 59, "valid": false, "qid": "Q7109124"}, {"start": 61, "end": 67, "valid": true, "qid": "Q16"}, {"start": 61, "end": 67, "valid": false, "qid": "Q2608363"}, {"start": 61, "end": 67, "valid": false, "qid": "Q2684010"}, {"start": 61, "end": 67, "valid": false, "qid": "Q1553440"}, {"start": 61, "end": 67, "valid": false, "qid": "Q20275156"}, {"start": 61, "end": 67, "valid": false, "qid": "Q5008698"}, {"start": 61, "end": 67, "valid": false, "qid": "Q17623996"}, {"start": 61, "end": 67, "valid": false, "qid": "Q1031917"}, {"start": 61, "end": 67, "valid": false, "qid": "Q5029265"}, {"start": 61, "end": 67, "valid": false, "qid": "Q5029289"}]
10.1002/cae.20149	Correspondence address: School of Engineering, Division of Electrical Engineering, Ngee Ann Polytechnic, 535 Clementi Road, Singapore 599 489.	[{"start": 24, "end": 30, "valid": false, "qid": "Q17597653"}, {"start": 24, "end": 30, "valid": false, "qid": "Q26316799"}, {"start": 24, "end": 30, "valid": false, "qid": "Q26319035"}, {"start": 24, "end": 30, "valid": false, "qid": "Q26317705"}, {"start": 24, "end": 30, "valid": false, "qid": "Q41945604"}, {"start": 24, "end": 30, "valid": false, "qid": "Q29502283"}, {"start": 24, "end": 30, "valid": false, "qid": "Q26337414"}, {"start": 24, "end": 30, "valid": false, "qid": "Q26287416"}, {"start": 24, "end": 30, "valid": false, "qid": "Q26316212"}, {"start": 24, "end": 30, "valid": false, "qid": "Q26380863"}, {"start": 34, "end": 55, "valid": false, "qid": "Q5377825"}, {"start": 83, "end": 103, "valid": true, "qid": "Q10482047"}, {"start": 109, "end": 117, "valid": false, "qid": "Q3272296"}, {"start": 109, "end": 117, "valid": false, "qid": "Q18424186"}, {"start": 109, "end": 117, "valid": false, "qid": "Q18435144"}, {"start": 118, "end": 122, "valid": false, "qid": "Q1486179"}, {"start": 118, "end": 122, "valid": false, "qid": "Q7339264"}, {"start": 118, "end": 122, "valid": false, "qid": "Q639754"}, {"start": 118, "end": 122, "valid": false, "qid": "Q11998026"}, {"start": 118, "end": 122, "valid": false, "qid": "Q11834926"}, {"start": 124, "end": 133, "valid": true, "qid": "Q334"}, {"start": 124, "end": 133, "valid": false, "qid": "Q239528"}, {"start": 124, "end": 133, "valid": false, "qid": "Q7522845"}, {"start": 124, "end": 133, "valid": false, "qid": "Q19672697"}, {"start": 134, "end": 137, "valid": false, "qid": "Q26412805"}]
10.1039/b807369d	National Chromatographic R. & A. Center, Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian 116023, China	[{"start": 0, "end": 8, "valid": false, "qid": "Q864298"}, {"start": 0, "end": 8, "valid": false, "qid": "Q2854467"}, {"start": 0, "end": 8, "valid": false, "qid": "Q3336823"}, {"start": 0, "end": 8, "valid": false, "qid": "Q10594768"}, {"start": 0, "end": 8, "valid": false, "qid": "Q7390681"}, {"start": 0, "end": 8, "valid": false, "qid": "Q6970067"}, {"start": 0, "end": 8, "valid": false, "qid": "Q6970068"}, {"start": 0, "end": 8, "valid": false, "qid": "Q6038654"}, {"start": 0, "end": 8, "valid": false, "qid": "Q42296593"}, {"start": 0, "end": 8, "valid": false, "qid": "Q44879317"}, {"start": 25, "end": 31, "valid": false, "qid": "Q937842"}, {"start": 33, "end": 39, "valid": false, "qid": "Q1715951"}, {"start": 33, "end": 39, "valid": false, "qid": "Q1776567"}, {"start": 33, "end": 39, "valid": false, "qid": "Q1614034"}, {"start": 33, "end": 39, "valid": false, "qid": "Q681708"}, {"start": 33, "end": 39, "valid": false, "qid": "Q2613155"}, {"start": 33, "end": 39, "valid": false, "qid": "Q2087867"}, {"start": 33, "end": 39, "valid": false, "qid": "Q5059247"}, {"start": 33, "end": 39, "valid": false, "qid": "Q2276181"}, {"start": 33, "end": 39, "valid": false, "qid": "Q2000244"}, {"start": 33, "end": 39, "valid": false, "qid": "Q80092"}, {"start": 41, "end": 77, "valid": true, "qid": "Q5210926"}, {"start": 79, "end": 106, "valid": true, "qid": "Q530471"}, {"start": 108, "end": 114, "valid": true, "qid": "Q74881"}, {"start": 108, "end": 114, "valid": false, "qid": "Q13739812"}, {"start": 108, "end": 114, "valid": false, "qid": "Q10937296"}, {"start": 108, "end": 114, "valid": false, "qid": "Q986905"}, {"start": 108, "end": 114, "valid": false, "qid": "Q34800094"}, {"start": 123, "end": 128, "valid": true, "qid": "Q148"}, {"start": 123, "end": 128, "valid": false, "qid": "Q865"}, {"start": 123, "end": 128, "valid": false, "qid": "Q29520"}, {"start": 123, "end": 128, "valid": false, "qid": "Q130582"}, {"start": 123, "end": 128, "valid": false, "qid": "Q932423"}, {"start": 123, "end": 128, "valid": false, "qid": "Q3447500"}, {"start": 123, "end": 128, "valid": false, "qid": "Q692303"}, {"start": 123, "end": 128, "valid": false, "qid": "Q2681898"}, {"start": 123, "end": 128, "valid": false, "qid": "Q942154"}, {"start": 123, "end": 128, "valid": false, "qid": "Q5099535"}]
10.1177/0193723507301051	University of Brighton	[{"start": 0, "end": 22, "valid": true, "qid": "Q3056813"}]
10.1177/1420326X09344280	Unit of Environmental Science and Technology, School of Chemical Engineering National Technical University of Athens, Athens, Greece,	[{"start": 0, "end": 4, "valid": false, "qid": "Q6588584"}, {"start": 0, "end": 4, "valid": false, "qid": "Q10387877"}, {"start": 0, "end": 4, "valid": false, "qid": "Q6156282"}, {"start": 0, "end": 4, "valid": false, "qid": "Q11252030"}, {"start": 22, "end": 29, "valid": false, "qid": "Q24207151"}, {"start": 30, "end": 33, "valid": false, "qid": "Q5456"}, {"start": 30, "end": 33, "valid": false, "qid": "Q11184652"}, {"start": 30, "end": 33, "valid": false, "qid": "Q4754160"}, {"start": 30, "end": 33, "valid": false, "qid": "Q570479"}, {"start": 30, "end": 33, "valid": false, "qid": "Q20982187"}, {"start": 34, "end": 44, "valid": false, "qid": "Q4456889"}, {"start": 46, "end": 52, "valid": false, "qid": "Q17597653"}, {"start": 46, "end": 52, "valid": false, "qid": "Q26316799"}, {"start": 46, "end": 52, "valid": false, "qid": "Q26319035"}, {"start": 46, "end": 52, "valid": false, "qid": "Q26317705"}, {"start": 46, "end": 52, "valid": false, "qid": "Q41945604"}, {"start": 46, "end": 52, "valid": false, "qid": "Q29502283"}, {"start": 46, "end": 52, "valid": false, "qid": "Q26337414"}, {"start": 46, "end": 52, "valid": false, "qid": "Q26287416"}, {"start": 46, "end": 52, "valid": false, "qid": "Q26316212"}, {"start": 46, "end": 52, "valid": false, "qid": "Q26380863"}, {"start": 77, "end": 116, "valid": true, "qid": "Q1640726"}, {"start": 118, "end": 124, "valid": true, "qid": "Q1524"}, {"start": 118, "end": 124, "valid": false, "qid": "Q844930"}, {"start": 118, "end": 124, "valid": false, "qid": "Q203263"}, {"start": 118, "end": 124, "valid": false, "qid": "Q79439"}, {"start": 118, "end": 124, "valid": false, "qid": "Q755420"}, {"start": 118, "end": 124, "valid": false, "qid": "Q3344103"}, {"start": 118, "end": 124, "valid": false, "qid": "Q755427"}, {"start": 118, "end": 124, "valid": false, "qid": "Q3477164"}, {"start": 118, "end": 124, "valid": false, "qid": "Q755425"}, {"start": 118, "end": 124, "valid": false, "qid": "Q3292481"}, {"start": 126, "end": 132, "valid": true, "qid": "Q41"}, {"start": 126, "end": 132, "valid": false, "qid": "Q2610369"}, {"start": 126, "end": 132, "valid": false, "qid": "Q17077105"}, {"start": 126, "end": 132, "valid": false, "qid": "Q5601590"}]
